,Keyword,Job_title,Company,City,State,Mean_Salary,Job_type,Rent Q4 2024,Vacancy Q4 2024,Median Monthly Rent,Electricity Price (cents per kWh),Internet Speed (Mbps),Average internet monthly payment,Annual Commute Cost,Remote Salary (Annual),In-Office Salary (Annual),Remote Work Expenses,In-Office Expenses,Total In-office salary,Total Remote salary
515,software developer,"Senior Server/Backend Software Engineer, Spry Fox Studio",Netflix,Remote,Unknown,225.0,Remote,,,,,,,,225.0,225.0,,,225.0,225.0
516,software developer,Principal Frontend Software Engineer,Veson Nautical,United States,Unknown,,Remote,,,,,,,,,,,,,
517,software developer,Senior Healthcare Python Developer,Innobot Health,Remote,Unknown,155.0,Remote,,,,,,,,155.0,155.0,,,155.0,155.0
518,software developer,Front-End Developer- AI Trainer,DataAnnotation,Reading,Pennsylvania,20.0,Remote,28.744444444444444,,$958.00,17.02,430.8,84.33,5933.278888888889,20.0,20.0,2850.12,57673.27888888889,57693.27888888889,2870.12
519,software developer,Senior Principal Software Engineer,HarmonyCares,United States,Unknown,201.5,Remote,,,,,,,,201.5,201.5,,,201.5,201.5
520,software developer,Full Stack Software Engineer,LIGHTFEATHER IO LLC,Remote,Unknown,,Remote,,,,,,,,,,,,,
521,software developer,Senior Software Engineer (AI),Synapse Health,Skokie,Illinois,141.5,Remote,27.3,,,,,,8130.368888888888,141.5,141.5,,57270.36888888889,57411.86888888889,141.5
522,software developer,"Software Consultant- Full Time, Remote Florida",Alpine,Florida,Unknown,,Remote,,,,,,,,,,,,,
523,software developer,"Software Engineer, Build Platform",DoorDash USA,San Francisco,California,197.5,Remote,70.6,28.8%,,,,,12650.66,197.5,197.5,,139730.66,139928.16,197.5
524,software developer,Lead Java Software Engineer,Soft Slayer,Remote,Unknown,135.0,Remote,,,,,,,,135.0,135.0,,,135.0,135.0
525,software developer,"Staff Software Engineer, Automated Driving Platform",General Motors,California,Unknown,235.5,Remote,,,,,,,,235.5,235.5,,,235.5,235.5
526,software developer,Software Engineer,NIKE,Beaverton,Oregon,131.0,Remote,27.899999999999995,,"$1,173.00",14.23,316.9,72.27,6557.06,131.0,131.0,2404.08,56777.05999999998,56908.05999999998,2535.08
527,software developer,Sr. Software Engineer,Treering,San Mateo,California,165.0,Remote,61.01875,,,,,,9701.970434782608,165.0,165.0,,119535.7204347826,119700.7204347826,165.0
528,software developer,"Staff Software Engineer, Data","TAE Power Solutions, LLC",California,Unknown,145.0,Remote,,,,,,,,145.0,145.0,,,145.0,145.0
529,software developer,"Senior Back End Software Engineer, MethaneSAT",Environmental Defense Fund,Remote,Unknown,145.0,Remote,,,,,,,,145.0,145.0,,,145.0,145.0
530,software developer,Senior Software Engineer,AdPredictive,United States,Unknown,140.0,Remote,,,,,,,,140.0,140.0,,,140.0,140.0
531,software developer,Lead Software Engineer-Janusea,Pure IT CUSO,Remote,Unknown,,Remote,,,,,,,,,,,,,
532,software developer,FreePBX Asterisk Telephony Developer,Lightspeed Voice,Remote,Unknown,95.0,Remote,,,,,,,,95.0,95.0,,,95.0,95.0
533,software developer,CID_CD Automation Software Engineer,RKF Engineering Solutions LLC,Remote,Unknown,,Remote,,,,,,,,,,,,,
534,software developer,Sr. Software Engineer,Johns Hopkins University,Baltimore,Maryland,118.0,Remote,26.7,20.3%,"$1,415.00",17.6,506.7,75.44,6001.22,118.0,118.0,2806.08,54061.22,54179.22,2924.08
535,software developer,Sr. Software Engineer (React/React Native),Signify Health,Remote,Unknown,152.5,Remote,,,,,,,,152.5,152.5,,,152.5,152.5
536,software developer,Software Development Engineer,CVS Health,Columbus,Ohio,97.5,Remote,21.7,15.5%,,,,,4562.82,97.5,97.5,,43622.82,43720.32,97.5
537,software developer,Senior .NET Developers to Modernize Cybersecurity Systems,"CyberBalance, LLC",Remote,Unknown,,Remote,,,,,,,,,,,,,
538,software developer,Full Stack Website Developer,eComSystems,Sarasota,Florida,120.0,In-Office,41.642857142857146,,"$1,218.00",15.28,322.3,83.25,4590.725714285714,120.0,120.0,2649.24,79547.86857142857,79667.86857142857,2769.24
539,software developer,"Entry Level Applications Engineer (Background in: Software Development, Mechanical Engineering)","Bend-Tech, LLC",Osceola,Wisconsin,73.5,In-Office,20.2,,,,,,4265.346,73.5,73.5,,40625.346,40698.846,73.5
540,software developer,Senior Golang Backend Developer,Ceresti Health,Norwell,Massachusetts,135.0,In-Office,53.3,,"$1,336.00",29.25,401.2,93.6,8589.18,135.0,135.0,4282.2,104529.18,104664.18,4417.2
541,software developer,Senior .NET Developer – UI/UX-Focused Cybersecurity Modernization (Full Stack),"CyberBalance, LLC",Remote,Unknown,,In-Office,,,,,,,,,,,,,
542,software developer,Senior Front End Web Developer,Futurex,Bulverde,Texas,82.0,In-Office,40.717857142857156,,,,,,5833.587045454545,82.0,82.0,,79125.72990259744,79207.72990259744,82.0
543,software developer,OFSAA Developer,Formac Inc,Remote,Unknown,,In-Office,,,,,,,,,,,,,
544,software developer,Senior Software Engineer,Futurex,Bulverde,Texas,121.5,In-Office,40.717857142857156,,,,,,5833.587045454545,121.5,121.5,,79125.72990259744,79247.22990259744,121.5
545,software developer,Embedded Linux Software Engineer,Futurex,Bulverde,Texas,121.5,In-Office,40.717857142857156,,,,,,5833.587045454545,121.5,121.5,,79125.72990259744,79247.22990259744,121.5
546,software developer,Sr React Developer,BELVA,Remote,Unknown,,In-Office,,,,,,,,,,,,,
547,software developer,Infor XA Application Development,CISTECH,Remote,Unknown,,In-Office,,,,,,,,,,,,,
548,software developer,Enterprise Software Developer - AI Trainer,DataAnnotation,Remote,Unknown,20.0,In-Office,,,,,,,,20.0,20.0,,,20.0,20.0
549,software developer,Software developer,Elior NA Corporate,Houston,Texas,94.5,In-Office,30.2,24.5%,,,,,5245.46,94.5,94.5,,59605.46,59699.96,94.5
550,software developer,Full Stack Developer,"Stefanini, Inc",Dearborn,Michigan,,In-Office,21.5,,,,,,4267.32,,,,42967.32,,
551,software developer,Senior Full Stack PHP Developer - Remote,Galactic Advisors,Remote,Unknown,100.0,In-Office,,,,,,,,100.0,100.0,,,100.0,100.0
552,software developer,Entry Level Software Developer,Property Matrix,Culver City,California,65.0,In-Office,61.01875,,,,,,9701.970434782608,65.0,65.0,,119535.7204347826,119600.7204347826,65.0
553,software developer,Freelance Developer,Qujam,Remote,Unknown,,In-Office,,,,,,,,,,,,,
554,software developer,SAP Programmer,Harry and David,Melrose Park,Illinois,100.0,In-Office,27.3,,,,,,8130.368888888888,100.0,100.0,,57270.36888888889,57370.36888888889,100.0
555,software developer,SOFTWARE ENGINEERS,Stacklogy,Temple,Texas,104.0,In-Office,40.717857142857156,,,,,,5833.587045454545,104.0,104.0,,79125.72990259744,79229.72990259744,104.0
556,software developer,PeopleSoft Software Developer IV,"One Zero Solutions, LLC",North Charleston,South Carolina,108.5,In-Office,,,$918.00,14.21,373.4,74.17,,108.5,108.5,2424.7200000000003,,108.5,2533.2200000000003
557,software developer,Sr. Software Developer,TENAX Technologies,Aberdeen,Maryland,145.0,In-Office,26.7,,"$1,415.00",17.6,506.7,75.44,6001.22,145.0,145.0,2806.08,54061.22,54206.22,2951.08
558,software developer,Software Engineer/ Admin,"Federal Foam Technologies, Inc.",New Richmond,Wisconsin,98.5,In-Office,20.2,,,,,,4265.346,98.5,98.5,,40625.346,40723.846,98.5
559,software developer,Senior Programmer Analyst,"Pearl Technology, LLC",United States,Unknown,90.0,In-Office,,,,,,,,90.0,90.0,,,90.0,90.0
560,software developer,Software Engineering Manager - Robotics,Berkshire Grey,Bedford,Massachusetts,151.0,In-Office,53.3,,"$1,336.00",29.25,401.2,93.6,8589.18,151.0,151.0,4282.2,104529.18,104680.18,4433.2
561,software developer,Software Developer,Garver,Fayetteville,Arkansas,79.0,In-Office,,,$760.00,11.89,230.4,80.01,,79.0,79.0,2244.24,,79.0,2323.24
562,software developer,Senior Electrical/Embedded Engineer,Scanogen Inc.,Windsor Mill,Maryland,130.0,In-Office,26.7,,"$1,415.00",17.6,506.7,75.44,6001.22,130.0,130.0,2806.08,54061.22,54191.22,2936.08
563,software developer,Senior Software .NET Developer,"Data Systems Analysts, Inc.",Aberdeen Proving Ground,Maryland,124.5,In-Office,26.7,,"$1,415.00",17.6,506.7,75.44,6001.22,124.5,124.5,2806.08,54061.22,54185.72,2930.58
564,software developer,Automation & Production Engineer,ASML,Wilton,Connecticut,88.5,In-Office,,,"$1,201.00",29.52,314.6,72.47,,88.5,88.5,4057.7999999999997,,88.5,4146.299999999999
565,software developer,Board Games Producer,Tabletop Tycoon,Londonderry,New Hampshire,82.5,In-Office,,,,,,,,82.5,82.5,,,82.5,82.5
566,software developer,Junior Full Stack Developer,Saporis Engineering LLC,New York,New York,,In-Office,19.1,,,,,,10831.74,,,,45211.74,,
567,software developer,Senior Full Stack Developer,Publishing Company in New York State,Remote,Unknown,17.0,In-Office,,,,,,,,17.0,17.0,,,17.0,17.0
568,software developer,Lead Backend Developer,TXR,Remote,Unknown,130.0,In-Office,,,,,,,,130.0,130.0,,,130.0,130.0
569,software developer,Back End Developer (Mid Level),Appfigures,Remote,Unknown,125.0,In-Office,,,,,,,,125.0,125.0,,,125.0,125.0
570,software developer,AI/Machine Learning Engineer,Oddball,Remote,Unknown,155.0,In-Office,,,,,,,,155.0,155.0,,,155.0,155.0
571,software developer,Software Engineer (Remote),Home Depot / THD,Atlanta,Georgia,149.5,In-Office,33.6,18.9%,,,,,7289.35,149.5,149.5,,67769.35,67918.85,149.5
572,software developer,Software Engineer [Entry Level],Ladders,Philadelphia,New York,120.0,In-Office,19.1,,,,,,10428.26606060606,120.0,120.0,,44808.26606060606,44928.26606060606,120.0
573,software developer,Embedded Controls Software Engineer - Automotive,Bill Austin and Associates,Columbus,Indiana,66.0,In-Office,20.933333333333334,,,,,,4444.506666666667,66.0,66.0,,42124.50666666667,42190.50666666667,66.0
574,software developer,"CNC Lathe Programmer, Set-up and Operation",Turbo Machined Products,Frankfort,New York,,In-Office,19.1,,,,,,10428.26606060606,,,,44808.26606060606,,
575,software developer,Senior Software Java Developer,"Data Systems Analysts, Inc.",Aberdeen Proving Ground,Maryland,113.0,In-Office,26.7,,"$1,415.00",17.6,506.7,75.44,6001.22,113.0,113.0,2806.08,54061.22,54174.22,2919.08
576,software developer,DevOps Manager,eNGINE,Warrendale,Pennsylvania,157.5,In-Office,28.744444444444444,,$958.00,17.02,430.8,84.33,5933.278888888889,157.5,157.5,2850.12,57673.27888888889,57830.77888888889,3007.62
577,software developer,Embedded Practice Expert,Tata Technologies,Detroit,Michigan,,In-Office,21.5,24.7%,,,,,4267.32,,,,42967.32,,
578,software developer,"Software Engineer, ChatGPT",Confidential,Corona,California,115.0,In-Office,61.01875,,,,,,6525.11,115.0,115.0,,116358.86,116473.86,115.0
579,software developer,Software Development Team Lead - Web,Uline,Pleasant Prairie,Wisconsin,140.5,In-Office,20.2,,,,,,4265.346,140.5,140.5,,40625.346,40765.846,140.5
580,software developer,Senior Full Stack Developer,Liberty Personnel Services,Philadelphia,Pennsylvania,110.0,In-Office,30.8,19.4%,$958.00,17.02,430.8,84.33,6843.04,110.0,110.0,2850.12,62283.04,62393.04,2960.12
581,software developer,React.js and Next.js Developer,JPS Tech Solutions LLC,Dallas,Texas,,In-Office,40.717857142857156,,,,,,5360.48,,,,78652.62285714288,,
582,software developer,FreePBX Asterisk Telephony Developer,Lightspeed Voice,Remote,Unknown,95.0,In-Office,,,,,,,,95.0,95.0,,,95.0,95.0
583,software developer,Full-Stack Developer (Next.js & Sequelize),Outta Boudz,Bloomsburg,Pennsylvania,,In-Office,28.744444444444444,,$958.00,17.02,430.8,84.33,5933.278888888889,,,2850.12,57673.27888888889,,
584,software developer,Back End Developer,Technology Holdings North America Inc.,New York,New York,175.0,In-Office,19.1,,,,,,10831.74,175.0,175.0,,45211.74,45386.74,175.0
585,software developer,Solidworks Design Engineer Automation,TriMech Services,Memphis,Tennessee,92.5,In-Office,19.6,21.8%,,,,,3666.47,92.5,92.5,,38946.47,39038.97,92.5
586,software developer,Senior Full Stack Developer,Strategi Consulting,Colorado Springs,Colorado,130.0,In-Office,31.1,,,,,,4572.31,130.0,130.0,,60552.31,60682.31,130.0
587,software developer,Sr. Full Stack Developer,FifthColor,Sheboygan Falls,Wisconsin,110.0,In-Office,20.2,,,,,,4265.346,110.0,110.0,,40625.346,40735.346,110.0
588,software developer,Backend Developer,"SBT Global, Inc.",Ridgefield Park,New Jersey,92.0,In-Office,,,"$1,368.00",17.69,427.8,82.79,10903.23,92.0,92.0,2904.0,,92.0,2996.0
589,software developer,Programmer,M&M Micro Systems Inc.,Tennessee,Unknown,86.5,In-Office,,,,,,,,86.5,86.5,,,86.5,86.5
590,software developer,.NET Software Developer,Tax Network USA INC,Encino,California,106.5,In-Office,61.01875,,,,,,9701.970434782608,106.5,106.5,,119535.7204347826,119642.2204347826,106.5
591,software developer,Software Developer I,Assurity Life Insurance Company,Lincoln,Nebraska,87.5,In-Office,,,,,,,3710.21,87.5,87.5,,,87.5,87.5
592,software developer,Automation Controls Engineer - Experienced,"Koops, Inc.",Holland,Michigan,84.0,In-Office,21.5,,,,,,4267.32,84.0,84.0,,42967.32,43051.32,84.0
593,software developer,Web Developer,YSI,College Park,Maryland,125.0,In-Office,26.7,,"$1,415.00",17.6,506.7,75.44,6001.22,125.0,125.0,2806.08,54061.22,54186.22,2931.08
594,software developer,"Senior Full Stack Engineer (React, Javascript)",Recorded Future,Somerville,Massachusetts,124.5,In-Office,53.3,,"$1,336.00",29.25,401.2,93.6,8589.18,124.5,124.5,4282.2,104529.18,104653.68,4406.7
595,software developer,Developer,Black Owl Recruiting,New York,New York,35.0,In-Office,19.1,,,,,,10831.74,35.0,35.0,,45211.74,45246.74,35.0
596,software developer,Senior Full Stack Developer,Creative Mines,Hancock,Michigan,90.0,In-Office,21.5,,,,,,4267.32,90.0,90.0,,42967.32,43057.32,90.0
597,software developer,Senior Software Engineer (REMOTE),Home Depot / THD,Atlanta,Georgia,160.0,In-Office,33.6,18.9%,,,,,7289.35,160.0,160.0,,67769.35,67929.35,160.0
598,software developer,Software Development Team Lead - Web,Uline,Waukegan,Illinois,140.5,In-Office,27.3,,,,,,8130.368888888888,140.5,140.5,,57270.36888888889,57410.86888888889,140.5
599,software developer,"Software Engineer, New College Grad - 2025",Visa,Foster City,California,116.0,In-Office,61.01875,,,,,,9701.970434782608,116.0,116.0,,119535.7204347826,119651.7204347826,116.0
600,software developer,Software Developer,Nextech,Melbourne,Florida,112.5,In-Office,41.642857142857146,,"$1,218.00",15.28,322.3,83.25,4590.725714285714,112.5,112.5,2649.24,79547.86857142857,79660.36857142857,2761.74
601,software developer,"Software Developer, API",Spokeo,Pasadena,California,130.0,In-Office,61.01875,,,,,,9701.970434782608,130.0,130.0,,119535.7204347826,119665.7204347826,130.0
602,software developer,Software Engineer II,Warner Bros. Discovery,New York,New York,142.0,In-Office,19.1,,,,,,10831.74,142.0,142.0,,45211.74,45353.74,142.0
603,software developer,eCommerce Software Engineer - JavaScript (front OR back-end),CONVERSE,Atlanta,Georgia,90.5,In-Office,33.6,18.9%,,,,,7289.35,90.5,90.5,,67769.35,67859.85,90.5
604,software developer,Software App Developer,Zymo Research,Irvine,California,85.0,In-Office,61.01875,,,,,,9010.54,85.0,85.0,,118844.29000000001,118929.29000000001,85.0
605,software developer,Radar / Electronic Warfare Software Section Team Lead,Leidos,Huntsville,Alabama,119.5,In-Office,,,$811.00,14.98,344.6,74.1,4951.76,119.5,119.5,2507.04,,119.5,2626.54
606,software developer,Software Developer,Oracle,Redwood City,California,151.0,In-Office,61.01875,,,,,,9701.970434782608,151.0,151.0,,119535.7204347826,119686.7204347826,151.0
607,software developer,Backend Engineer (Remote),Alma,California,Unknown,6.5,In-Office,,,,,,,,6.5,6.5,,,6.5,6.5
608,software developer,Software Engineers,CCC Information Services Inc.,Chicago,Illinois,89.0,In-Office,27.3,18.8%,,,,,8319.68,89.0,89.0,,57459.68,57548.68,89.0
609,software developer,Associate Full Stack Web Developer,Dolby,Indianapolis,Indiana,102.0,In-Office,23.3,20.1%,,,,,4670.34,102.0,102.0,,46610.34,46712.34,102.0
610,software developer,Software Developer,Ascend Federal Credit Union,Murfreesboro,Tennessee,73.5,In-Office,19.6,,,,,,3672.115,73.5,73.5,,38952.115,39025.615,73.5
611,software developer,Software Engineer,DocuSign,Chicago,Illinois,122.5,In-Office,27.3,18.8%,,,,,8319.68,122.5,122.5,,57459.68,57582.18,122.5
612,software developer,FULL STACK DEVELOPER (BUREAU OF TECHNOLOGY) - ACTIVELY RECRUITED,Cook County Offices Under the President,Chicago,Illinois,103.0,In-Office,27.3,18.8%,,,,,8319.68,103.0,103.0,,57459.68,57562.68,103.0
613,software developer,Software Engineer I - Platforms Team,NIKE,Beaverton,Oregon,120.5,In-Office,27.899999999999995,,"$1,173.00",14.23,316.9,72.27,6557.06,120.5,120.5,2404.08,56777.05999999998,56897.55999999998,2524.58
614,software developer,.NET Developer - Associate,Independent Health,Buffalo,New York,77.5,In-Office,19.1,,,,,,4174.42,77.5,77.5,,38554.42,38631.92,77.5
615,software developer,"Associate, Full Stack Engineer",BlackRock Investments,Atlanta,Georgia,117.5,In-Office,33.6,18.9%,,,,,7289.35,117.5,117.5,,67769.35,67886.85,117.5
616,software developer,Junior Software Developer,Delmarva Digital,Laurel,Delaware,,In-Office,,,"$1,150.00",15.73,469.7,80.66,,,,2666.7599999999998,,,
617,software developer,"AI/ML Software Developer Intermediate (Software Engineering, Senior Analyst)",The MIL Corporation,Lexington Park,Maryland,115.0,In-Office,26.7,,"$1,415.00",17.6,506.7,75.44,6001.22,115.0,115.0,2806.08,54061.22,54176.22,2921.08
618,software developer,ROS2 Software Engineer,"Savoye North America, Inc.",Aurora,Illinois,105.5,In-Office,27.3,,,,,,5763.98,105.5,105.5,,54903.979999999996,55009.479999999996,105.5
619,software developer,Software Developer,Thrive,Louisville,Kentucky,94.5,In-Office,19.6,12.0%,$783.00,12.48,261.8,79.56,,94.5,94.5,2302.56,,94.5,2397.06
620,software developer,"Software Engineer (L5), Ads Measurement",Netflix,New York,New York,410.0,In-Office,19.1,,,,,,10831.74,410.0,410.0,,45211.74,45621.74,410.0
621,software developer,Entry Level Computer/Software Engineer,Naval Nuclear Laboratory,West Mifflin,Pennsylvania,78.5,In-Office,28.744444444444444,,$958.00,17.02,430.8,84.33,5933.278888888889,78.5,78.5,2850.12,57673.27888888889,57751.77888888889,2928.62
622,software developer,Senior Software Engineer,Rebrandly,United States,Unknown,,In-Office,,,,,,,,,,,,,
623,software developer,DevOps Software Engineering Lead,Ace Hardware Corporation,Oak Brook,Illinois,113.5,In-Office,27.3,,,,,,8130.368888888888,113.5,113.5,,57270.36888888889,57383.86888888889,113.5
624,software developer,Jr. Software Developer - C#,Siemens,Grand Prairie,Texas,91.5,In-Office,40.717857142857156,,,,,,5348.94,91.5,91.5,,78641.08285714289,78732.58285714289,91.5
625,software developer,Software Engineer ll,Hertz,San Francisco,California,135.0,In-Office,70.6,28.8%,,,,,12650.66,135.0,135.0,,139730.66,139865.66,135.0
626,software developer,Software Developer,UCLA,Los Angeles,California,117.5,In-Office,42.4,16.0%,,,,,6877.72,117.5,117.5,,83197.72,83315.22,117.5
627,software developer,Senior Software Engineer (Remote),Home Depot / THD,Atlanta,Georgia,153.5,In-Office,33.6,18.9%,,,,,7289.35,153.5,153.5,,67769.35,67922.85,153.5
628,software developer,JUNIOR .NET DEVELOPER,LeverX Group,Georgia,Unknown,,In-Office,,,,,,,,,,,,,
629,software developer,Associate Software Engineer,UKG,Santa Ana,California,101.0,In-Office,61.01875,,,,,,4314.88,101.0,101.0,,114148.63,114249.63,101.0
630,software developer,Backend Engineer - Epiq AI Labs,"Epiq Systems, Inc.",New York,New York,101.0,In-Office,19.1,,,,,,10831.74,101.0,101.0,,45211.74,45312.74,101.0
631,software developer,Experienced Software Developer,Naval Nuclear Laboratory,West Mifflin,Pennsylvania,107.5,In-Office,28.744444444444444,,$958.00,17.02,430.8,84.33,5933.278888888889,107.5,107.5,2850.12,57673.27888888889,57780.77888888889,2957.62
632,software developer,Entry Level Computer/Software Engineer,Naval Nuclear Laboratory,Niskayuna,New York,78.5,In-Office,19.1,,,,,,10428.26606060606,78.5,78.5,,44808.26606060606,44886.76606060606,78.5
633,software developer,Data science software developer,Solventum,Murray,Utah,152.5,In-Office,26.0,,"$1,090.00",10.99,314.1,69.01,4143.37,152.5,152.5,2015.0400000000002,50943.37,51095.87,2167.54
634,software developer,Senior Software Development Engineer,Delta Airlines,Atlanta,Georgia,132.0,In-Office,33.6,18.9%,,,,,7289.35,132.0,132.0,,67769.35,67901.35,132.0
635,software developer,"Software Engineer, Document Systems",Tesla,Fremont,California,155.5,In-Office,61.01875,,,,,,12048.32,155.5,155.5,,121882.07,122037.57,155.5
636,software developer,Software Developer,Quinnox,Chicago,Illinois,149.0,In-Office,27.3,18.8%,,,,,8319.68,149.0,149.0,,57459.68,57608.68,149.0
637,software developer,Experienced Software Engineer Java / Python (Full Stack or Back End),JPMorganChase,Columbus,Ohio,,In-Office,21.7,15.5%,,,,,4562.82,,,,43622.82,,
638,software developer,Software Engineer II,Microsoft,United States,Unknown,153.5,In-Office,,,,,,,,153.5,153.5,,,153.5,153.5
639,software developer,Software Engineer II - Frontend,kraken,United States,Unknown,143.0,In-Office,,,,,,,,143.0,143.0,,,143.0,143.0
640,software developer,Full Stack Java Software Engineer - Remote,"Kunz, Leigh & Associates",Remote,Unknown,95.0,In-Office,,,,,,,,95.0,95.0,,,95.0,95.0
641,software developer,Full Stack Developer,Dartmouth College,Hanover,New Hampshire,129.5,In-Office,,,,,,,,129.5,129.5,,,129.5,129.5
642,software developer,Front-End Web Developer,University of Virginia,Charlottesville,Virginia,75.0,In-Office,,,"$1,257.00",13.97,505.6,86.7,,75.0,75.0,2549.16,,75.0,2624.16
643,software developer,Software Developer - AI Trainer,DataAnnotation,Chicago,Illinois,20.0,In-Office,27.3,18.8%,,,,,8319.68,20.0,20.0,,57459.68,57479.68,20.0
644,software developer,Backend Software Engineer - AI Trainer,DataAnnotation,Chicago,Illinois,20.0,In-Office,27.3,18.8%,,,,,8319.68,20.0,20.0,,57459.68,57479.68,20.0
645,software developer,Entry/Mid Level Software Engineer - Gosu/Guidewire/Java,State Farm,United States,Unknown,149.0,In-Office,,,,,,,,149.0,149.0,,,149.0,149.0
646,software developer,Software Engineer II,Disney Entertainment & ESPN Technology,San Francisco,California,147.5,In-Office,70.6,28.8%,,,,,12650.66,147.5,147.5,,139730.66,139878.16,147.5
647,software developer,Sr. Robotics Software Engineer,"Myomo, Inc",Boston,Massachusetts,129.5,In-Office,53.3,17.0%,"$1,336.00",29.25,401.2,93.6,8589.18,129.5,129.5,4282.2,104529.18,104658.68,4411.7
648,software developer,Developer (Associate),Sumitomo Mitsui Banking Corporation,Jersey City,New Jersey,127.5,In-Office,,,"$1,368.00",17.69,427.8,82.79,10903.23,127.5,127.5,2904.0,,127.5,3031.5
649,software developer,Software Engineer II,Redfin,Seattle,Washington,143.5,In-Office,36.2,26.3%,,,,,10361.54,143.5,143.5,,75521.54000000001,75665.04000000001,143.5
650,software developer,Staff Software Engineer (Remote),Home Depot / THD,Atlanta,Georgia,177.5,In-Office,33.6,18.9%,,,,,7289.35,177.5,177.5,,67769.35,67946.85,177.5
651,software developer,Software Developer - C++ Unix Linux,United Airlines,Chicago,Illinois,104.0,In-Office,27.3,18.8%,,,,,8319.68,104.0,104.0,,57459.68,57563.68,104.0
652,software developer,Associate Software Development Engineer,Delta Airlines,Atlanta,Georgia,103.0,In-Office,33.6,18.9%,,,,,7289.35,103.0,103.0,,67769.35,67872.35,103.0
653,software developer,"Programmer (C#, Vue.js, & APIs)",Benefit Allocation Systems,King of Prussia,Pennsylvania,87.0,In-Office,28.744444444444444,,$958.00,17.02,430.8,84.33,5933.278888888889,87.0,87.0,2850.12,57673.27888888889,57760.27888888889,2937.12
654,software developer,"Senior Associate, Back-End Engineer",BNY,Pittsburgh,Pennsylvania,105.5,In-Office,27.1,19.3%,$958.00,17.02,430.8,84.33,5205.47,105.5,105.5,2850.12,53985.47,54090.97,2955.62
655,software developer,Embedded Software Developer,Leidos,Huntsville,Alabama,119.5,In-Office,,,$811.00,14.98,344.6,74.1,4951.76,119.5,119.5,2507.04,,119.5,2626.54
656,software developer,Firmware Developer – EC & UEFI Developer on Qualcomm ARM Platforms,Quest Global,Houston,Texas,102.5,In-Office,30.2,24.5%,,,,,5245.46,102.5,102.5,,59605.46,59707.96,102.5
657,software developer,Software Engineer II,Warner Bros. Discovery,New York,New York,142.0,In-Office,19.1,,,,,,10831.74,142.0,142.0,,45211.74,45353.74,142.0
658,software developer,Software Development Engineer- Data Engineer,Workday,Beaverton,Oregon,169.5,In-Office,27.899999999999995,,"$1,173.00",14.23,316.9,72.27,6557.06,169.5,169.5,2404.08,56777.05999999998,56946.55999999998,2573.58
659,software developer,Front End Software Developer (JavaScript),CACI,Chantilly,Virginia,110.0,In-Office,,,"$1,257.00",13.97,505.6,86.7,,110.0,110.0,2549.16,,110.0,2659.16
660,software developer,Senior Applications Developer,Victoria's Secret,Reynoldsburg,Ohio,144.5,In-Office,21.699999999999996,,,,,,4562.82,144.5,144.5,,43622.81999999999,43767.31999999999,144.5
661,software developer,DevOps Engineer,"Milestone Systems, Inc.",United States,Unknown,144.5,In-Office,,,,,,,,144.5,144.5,,,144.5,144.5
662,software developer,Software Developer,Oracle,Austin,Texas,120.0,In-Office,45.7,27.9%,,,,,6365.46,120.0,120.0,,88625.46,88745.46,120.0
663,software developer,Senior Software Developer,Covius,Florida,Unknown,113.5,In-Office,,,,,,,,113.5,113.5,,,113.5,113.5
664,software developer,AI Systems/Software Engineer,CACI,Virginia,Unknown,139.0,In-Office,,,,,,,,139.0,139.0,,,139.0,139.0
665,software developer,Software Engineer,Chubb,Whitehouse Station,New Jersey,127.5,In-Office,,,"$1,368.00",17.69,427.8,82.79,10903.23,127.5,127.5,2904.0,,127.5,3031.5
666,software developer,Software Engineer (Backend/Fullstack) - Early in Career,Splunk,Colorado,Unknown,141.5,In-Office,,,,,,,,141.5,141.5,,,141.5,141.5
667,software developer,Software Engineer,DocuSign,Chicago,Illinois,155.5,In-Office,27.3,18.8%,,,,,8319.68,155.5,155.5,,57459.68,57615.18,155.5
668,software developer,Software Engineer I IS,Providence,Portland,Oregon,,In-Office,27.9,21.8%,"$1,173.00",14.23,316.9,72.27,6557.06,,,2404.08,56777.06,,
669,software developer,"Engineer/Sr Engineer, IT Software",American Airlines,Dallas,Texas,111.0,In-Office,40.717857142857156,,,,,,5360.48,111.0,111.0,,78652.62285714288,78763.62285714288,111.0
670,software developer,Junior Developer,Uncharted USA,Remote,Unknown,70.0,In-Office,,,,,,,,70.0,70.0,,,70.0,70.0
671,software developer,Software Developer,Oracle,Austin,Texas,123.0,In-Office,45.7,27.9%,,,,,6365.46,123.0,123.0,,88625.46,88748.46,123.0
672,software developer,Software Development Engineer,Delta Airlines,Atlanta,Georgia,120.0,In-Office,33.6,18.9%,,,,,7289.35,120.0,120.0,,67769.35,67889.35,120.0
673,software developer,Software Engineer II,JPMorganChase,Jersey City,New Jersey,134.5,In-Office,,,"$1,368.00",17.69,427.8,82.79,10903.23,134.5,134.5,2904.0,,134.5,3038.5
674,software developer,Software Engineer,Northwestern Mutual,Milwaukee,Wisconsin,149.5,In-Office,20.2,23.9%,,,,,3992.97,149.5,149.5,,40352.97,40502.47,149.5
675,software developer,Junior Computer Engineer - Software Developer,Battelle,Chantilly,Virginia,96.5,In-Office,,,"$1,257.00",13.97,505.6,86.7,,96.5,96.5,2549.16,,96.5,2645.66
